canonical_path,representative_display_path,modules,kinds,stability,declaration_count,source_locations,has_approximate_alias
std::fs::OpenOptions::open,std::fs::OpenOptions::open,std::fs,inherent_method,stable,1,std/src/fs.rs:1886,False
std::fs::OpenOptions::read,std::fs::OpenOptions::read,std::fs,inherent_method,stable,1,std/src/fs.rs:1680,False
std::fs::OpenOptions::truncate,std::fs::OpenOptions::truncate,std::fs,inherent_method,stable,1,std/src/fs.rs:1774,False
std::fs::OpenOptions::write,std::fs::OpenOptions::write,std::fs,inherent_method,stable,1,std/src/fs.rs:1701,False
std::fs::Permissions::readonly,std::fs::Permissions::readonly,std::fs,inherent_method,stable,1,std/src/fs.rs:2269,False
std::fs::Permissions::set_readonly,std::fs::Permissions::set_readonly,std::fs,inherent_method,stable,1,std/src/fs.rs:2336,False
std::fs::canonicalize,std::fs::canonicalize,std::fs,free_function,stable,1,std/src/fs.rs:3011,False
std::fs::copy,std::fs::copy,std::fs,free_function,stable,1,std/src/fs.rs:2856,False
std::fs::create_dir,std::fs::create_dir,std::fs,free_function,stable,1,std/src/fs.rs:3053,False
std::fs::create_dir_all,std::fs::create_dir_all,std::fs,free_function,stable,1,std/src/fs.rs:3099,False
std::fs::exists,std::fs::exists,std::fs,free_function,stable,1,std/src/fs.rs:3505,False
std::fs::hard_link,std::fs::hard_link,std::fs,free_function,stable,1,std/src/fs.rs:2902,False
std::fs::metadata,std::fs::metadata,std::fs,free_function,stable,1,std/src/fs.rs:2710,False
std::fs::read,std::fs::read,std::fs,free_function,stable,1,std/src/fs.rs:340,False
std::fs::read_dir,std::fs::read_dir,std::fs,free_function,stable,1,std/src/fs.rs:3287,False
std::fs::read_link,std::fs::read_link,std::fs,free_function,stable,1,std/src/fs.rs:2968,False
std::fs::read_to_string,std::fs::read_to_string,std::fs,free_function,stable,1,std/src/fs.rs:382,False
std::fs::remove_dir,std::fs::remove_dir,std::fs,free_function,stable,1,std/src/fs.rs:3144,False
std::fs::remove_dir_all,std::fs::remove_dir_all,std::fs,free_function,stable,1,std/src/fs.rs:3208,False
std::fs::remove_file,std::fs::remove_file,std::fs,free_function,stable,1,std/src/fs.rs:2671,False
std::fs::rename,std::fs::rename,std::fs,free_function,stable,1,std/src/fs.rs:2793,False
std::fs::set_permissions,std::fs::set_permissions,std::fs,free_function,stable,1,std/src/fs.rs:3338,False
std::fs::set_permissions_nofollow,std::fs::set_permissions_nofollow,std::fs,free_function,unstable,1,std/src/fs.rs:3357,False
std::fs::set_times,std::fs::set_times,std::fs,free_function,unstable,1,std/src/fs.rs:462,False
std::fs::set_times_nofollow,std::fs::set_times_nofollow,std::fs,free_function,unstable,1,std/src/fs.rs:503,False
std::fs::soft_link,std::fs::soft_link,std::fs,free_function,stable,1,std/src/fs.rs:2934,False
std::fs::symlink_metadata,std::fs::symlink_metadata,std::fs,free_function,stable,1,std/src/fs.rs:2745,False
std::fs::write,std::fs::write,std::fs,free_function,stable,1,std/src/fs.rs:419,False
std::io::BufRead::consume,std::io::BufRead::consume,std::io,trait_method,stable,1,std/src/io/mod.rs:1919,False
std::io::BufRead::fill_buf,std::io::BufRead::fill_buf,std::io,trait_method,stable,1,std/src/io/mod.rs:1902,False
std::io::BufRead::has_data_left,std::io::BufRead::has_data_left,std::io,trait_method,unstable,1,std/src/io/mod.rs:1953,False
std::io::BufRead::lines,std::io::BufRead::lines,std::io,trait_method,stable,1,std/src/io/mod.rs:2220,False
std::io::BufRead::read_line,std::io::BufRead::read_line,std::io,trait_method,stable,1,std/src/io/mod.rs:2145,False
std::io::BufRead::read_until,std::io::BufRead::read_until,std::io,trait_method,stable,1,std/src/io/mod.rs:2012,False
std::io::BufRead::skip_until,std::io::BufRead::skip_until,std::io,trait_method,stable,1,std/src/io/mod.rs:2077,False
std::io::BufRead::split,std::io::BufRead::split,std::io,trait_method,stable,1,std/src/io/mod.rs:2183,False
std::io::BufReader::buffer,std::io::BufReader::buffer,std::io,inherent_method,stable,1,std/src/io/buffered/bufreader.rs:227,False
std::io::BufReader::capacity,std::io::BufReader::capacity,std::io,inherent_method,stable,1,std/src/io/buffered/bufreader.rs:250,False
std::io::BufReader::get_mut,std::io::BufReader::get_mut,std::io,inherent_method,stable,1,std/src/io/buffered/bufreader.rs:199,False
std::io::BufReader::get_ref,std::io::BufReader::get_ref,std::io,inherent_method,stable,1,std/src/io/buffered/bufreader.rs:176,False
std::io::BufReader::into_inner,std::io::BufReader::into_inner,std::io,inherent_method,stable,1,std/src/io/buffered/bufreader.rs:274,False
std::io::BufReader::new,std::io::BufReader::new,std::io,inherent_method,stable,1,std/src/io/buffered/bufreader.rs:74,False
std::io::BufReader::peek,std::io::BufReader::peek,std::io,inherent_method,unstable,1,std/src/io/buffered/bufreader.rs:139,False
std::io::BufReader::seek_relative,std::io::BufReader::seek_relative,std::io,inherent_method,stable,1,std/src/io/buffered/bufreader.rs:303,False
std::io::BufReader::with_capacity,std::io::BufReader::with_capacity,std::io,inherent_method,stable,1,std/src/io/buffered/bufreader.rs:103,False
std::io::BufWriter::buffer,std::io::BufWriter::buffer,std::io,inherent_method,stable,1,std/src/io/buffered/bufwriter.rs:334,False
std::io::BufWriter::capacity,std::io::BufWriter::capacity,std::io,inherent_method,stable,1,std/src/io/buffered/bufwriter.rs:366,False
std::io::BufWriter::get_mut,std::io::BufWriter::get_mut,std::io,inherent_method,stable,1,std/src/io/buffered/bufwriter.rs:316,False
std::io::BufWriter::get_ref,std::io::BufWriter::get_ref,std::io,inherent_method,stable,1,std/src/io/buffered/bufwriter.rs:296,False
std::io::BufWriter::into_inner,std::io::BufWriter::into_inner,std::io,inherent_method,stable,1,std/src/io/buffered/bufwriter.rs:145,False
std::io::BufWriter::into_parts,std::io::BufWriter::into_parts,std::io,inherent_method,stable,1,std/src/io/buffered/bufwriter.rs:175,False
std::io::BufWriter::new,std::io::BufWriter::new,std::io,inherent_method,stable,1,std/src/io/buffered/bufwriter.rs:93,False
std::io::BufWriter::with_capacity,std::io::BufWriter::with_capacity,std::io,inherent_method,stable,1,std/src/io/buffered/bufwriter.rs:121,False
std::io::IntoInnerError::error,std::io::IntoInnerError::error,std::io,inherent_method,stable,1,std/src/io/buffered/mod.rs:91,False
std::io::IntoInnerError::into_error,std::io::IntoInnerError::into_error,std::io,inherent_method,stable,1,std/src/io/buffered/mod.rs:146,False
std::io::IntoInnerError::into_inner,std::io::IntoInnerError::into_inner,std::io,inherent_method,stable,1,std/src/io/buffered/mod.rs:126,False
std::io::IntoInnerError::into_parts,std::io::IntoInnerError::into_parts,std::io,inherent_method,stable,1,std/src/io/buffered/mod.rs:169,False
std::io::IsTerminal::is_terminal,std::io::IsTerminal::is_terminal,std::io,trait_method,stable,1,std/src/io/stdio.rs:1248,False
std::io::LineWriter::get_mut,std::io::LineWriter::get_mut,std::io,inherent_method,stable,1,std/src/io/buffered/linewriter.rs:134,False
std::io::LineWriter::get_ref,std::io::LineWriter::get_ref,std::io,inherent_method,stable,1,std/src/io/buffered/linewriter.rs:185,False
std::io::LineWriter::into_inner,std::io::LineWriter::into_inner,std::io,inherent_method,stable,1,std/src/io/buffered/linewriter.rs:162,False
std::io::LineWriter::new,std::io::LineWriter::new,std::io,inherent_method,stable,1,std/src/io/buffered/linewriter.rs:88,False
std::io::LineWriter::with_capacity,std::io::LineWriter::with_capacity,std::io,inherent_method,stable,1,std/src/io/buffered/linewriter.rs:109,False
std::io::PipeReader::try_clone,std::io::PipeReader::try_clone,std::io,inherent_method,stable,1,std/src/io/pipe.rs:173,False
std::io::PipeWriter::try_clone,std::io::PipeWriter::try_clone,std::io,inherent_method,stable,1,std/src/io/pipe.rs:210,False
std::io::Read::by_ref,std::io::Read::by_ref,std::io,trait_method,stable,1,std/src/io/mod.rs:1107,False
std::io::Read::bytes,std::io::Read::bytes,std::io,trait_method,stable,1,std/src/io/mod.rs:1150,False
std::io::Read::chain,std::io::Read::chain,std::io,trait_method,stable,1,std/src/io/mod.rs:1188,False
std::io::Read::is_read_vectored,std::io::Read::is_read_vectored,std::io,trait_method,unstable,1,std/src/io/mod.rs:826,False
std::io::Read::read,std::io::Read::read,std::io,trait_method,stable,1,std/src/io/mod.rs:801,False
std::io::Read::read_array,std::io::Read::read_array,std::io,trait_method,unstable,1,std/src/io/mod.rs:1262,False
std::io::Read::read_be,std::io::Read::read_be,std::io,trait_method,unstable,1,std/src/io/mod.rs:1333,False
std::io::Read::read_buf,std::io::Read::read_buf,std::io,trait_method,unstable,1,std/src/io/mod.rs:1045,False
std::io::Read::read_buf_exact,std::io::Read::read_buf_exact,std::io,trait_method,unstable,1,std/src/io/mod.rs:1068,False
std::io::Read::read_exact,std::io::Read::read_exact,std::io,trait_method,stable,1,std/src/io/mod.rs:1032,False
std::io::Read::read_le,std::io::Read::read_le,std::io,trait_method,unstable,1,std/src/io/mod.rs:1300,False
std::io::Read::read_to_end,std::io::Read::read_to_end,std::io,trait_method,stable,1,std/src/io/mod.rs:923,False
std::io::Read::read_to_string,std::io::Read::read_to_string,std::io,trait_method,stable,1,std/src/io/mod.rs:979,False
std::io::Read::read_vectored,std::io::Read::read_vectored,std::io,trait_method,stable,1,std/src/io/mod.rs:813,False
std::io::Read::take,std::io::Read::take,std::io,trait_method,stable,1,std/src/io/mod.rs:1227,False
std::io::Stderr::lock,std::io::Stderr::lock,std::io,inherent_method,stable,1,std/src/io/stdio.rs:998,False
std::io::Stdin::lines,std::io::Stdin::lines,std::io,inherent_method,stable,1,std/src/io/stdio.rs:433,False
std::io::Stdin::lock,std::io::Stdin::lock,std::io,inherent_method,stable,1,std/src/io/stdio.rs:373,False
std::io::Stdin::read_line,std::io::Stdin::read_line,std::io,inherent_method,stable,1,std/src/io/stdio.rs:412,False
std::io::Stdout::lock,std::io::Stdout::lock,std::io,inherent_method,stable,1,std/src/io/stdio.rs:766,False
std::io::Write::by_ref,std::io::Write::by_ref,std::io,trait_method,stable,1,std/src/io/mod.rs:1757,False
std::io::Write::flush,std::io::Write::flush,std::io,trait_method,stable,1,std/src/io/mod.rs:1578,False
std::io::Write::is_write_vectored,std::io::Write::is_write_vectored,std::io,trait_method,unstable,1,std/src/io/mod.rs:1550,False
std::io::Write::write,std::io::Write::write,std::io,trait_method,stable,1,std/src/io/mod.rs:1501,False
std::io::Write::write_all,std::io::Write::write_all,std::io,trait_method,stable,1,std/src/io/mod.rs:1612,False
std::io::Write::write_all_vectored,std::io::Write::write_all_vectored,std::io,trait_method,unstable,1,std/src/io/mod.rs:1674,False
std::io::Write::write_fmt,std::io::Write::write_fmt,std::io,trait_method,stable,1,std/src/io/mod.rs:1727,False
std::io::Write::write_vectored,std::io::Write::write_vectored,std::io,trait_method,stable,1,std/src/io/mod.rs:1535,False
std::io::WriterPanicked::into_inner,std::io::WriterPanicked::into_inner,std::io,inherent_method,stable,1,std/src/io/buffered/bufwriter.rs:505,False
std::io::copy,std::io::copy,std::io,free_function,stable,1,std/src/io/copy.rs:62,False
std::io::pipe,std::io::pipe,std::io,free_function,stable,1,std/src/io/pipe.rs:83,False
std::io::read_to_string,std::io::read_to_string,std::io,free_function,stable,1,std/src/io/mod.rs:1400,False
std::io::stderr,std::io::stderr,std::io,free_function,stable,1,std/src/io/stdio.rs:966,False
std::io::stdin,std::io::stdin,std::io,free_function,stable,1,std/src/io/stdio.rs:341,False
std::io::stdout,std::io::stdout,std::io,free_function,stable,1,std/src/io/stdio.rs:717,False
std::net::TcpListener::accept,std::net::TcpListener::accept,std::net,inherent_method,stable,1,std/src/net/tcp.rs:914,False
std::net::TcpListener::bind,std::net::TcpListener::bind,std::net,inherent_method,stable,1,std/src/net/tcp.rs:834,False
std::net::TcpListener::incoming,std::net::TcpListener::incoming,std::net,inherent_method,stable,1,std/src/net/tcp.rs:957,False
std::net::TcpListener::into_incoming,std::net::TcpListener::into_incoming,std::net,inherent_method,unstable,1,std/src/net/tcp.rs:994,False
std::net::TcpListener::local_addr,std::net::TcpListener::local_addr,std::net,inherent_method,stable,1,std/src/net/tcp.rs:850,False
std::net::TcpListener::only_v6,std::net::TcpListener::only_v6,std::net,inherent_method,stable,1,std/src/net/tcp.rs:1044,False
std::net::TcpListener::set_nonblocking,std::net::TcpListener::set_nonblocking,std::net,inherent_method,stable,1,std/src/net/tcp.rs:1110,False
std::net::TcpListener::set_only_v6,std::net::TcpListener::set_only_v6,std::net,inherent_method,stable,1,std/src/net/tcp.rs:1037,False
std::net::TcpListener::set_ttl,std::net::TcpListener::set_ttl,std::net,inherent_method,stable,1,std/src/net/tcp.rs:1012,False
std::net::TcpListener::take_error,std::net::TcpListener::take_error,std::net,inherent_method,stable,1,std/src/net/tcp.rs:1063,False
std::net::TcpListener::try_clone,std::net::TcpListener::try_clone,std::net,inherent_method,stable,1,std/src/net/tcp.rs:869,False
std::net::TcpListener::ttl,std::net::TcpListener::ttl,std::net,inherent_method,stable,1,std/src/net/tcp.rs:1030,False
std::net::TcpStream::connect,std::net::TcpStream::connect,std::net,inherent_method,stable,1,std/src/net/tcp.rs:168,False
std::net::TcpStream::connect_timeout,std::net::TcpStream::connect_timeout,std::net,inherent_method,stable,1,std/src/net/tcp.rs:184,False
std::net::TcpStream::keepalive,std::net::TcpStream::keepalive,std::net,inherent_method,unstable,1,std/src/net/tcp.rs:524,False
std::net::TcpStream::linger,std::net::TcpStream::linger,std::net,inherent_method,unstable,1,std/src/net/tcp.rs:473,False
std::net::TcpStream::local_addr,std::net::TcpStream::local_addr,std::net,inherent_method,stable,1,std/src/net/tcp.rs:218,False
std::net::TcpStream::nodelay,std::net::TcpStream::nodelay,std::net,inherent_method,stable,1,std/src/net/tcp.rs:565,False
std::net::TcpStream::peek,std::net::TcpStream::peek,std::net,inherent_method,stable,1,std/src/net/tcp.rs:426,False
std::net::TcpStream::peer_addr,std::net::TcpStream::peer_addr,std::net,inherent_method,stable,1,std/src/net/tcp.rs:201,False
std::net::TcpStream::read_timeout,std::net::TcpStream::read_timeout,std::net,inherent_method,stable,1,std/src/net/tcp.rs:379,False
std::net::TcpStream::set_keepalive,std::net::TcpStream::set_keepalive,std::net,inherent_method,unstable,1,std/src/net/tcp.rs:503,False
std::net::TcpStream::set_linger,std::net::TcpStream::set_linger,std::net,inherent_method,unstable,1,std/src/net/tcp.rs:451,False
std::net::TcpStream::set_nodelay,std::net::TcpStream::set_nodelay,std::net,inherent_method,stable,1,std/src/net/tcp.rs:546,False
std::net::TcpStream::set_nonblocking,std::net::TcpStream::set_nonblocking,std::net,inherent_method,stable,1,std/src/net/tcp.rs:668,False
std::net::TcpStream::set_read_timeout,std::net::TcpStream::set_read_timeout,std::net,inherent_method,stable,1,std/src/net/tcp.rs:310,False
std::net::TcpStream::set_ttl,std::net::TcpStream::set_ttl,std::net,inherent_method,stable,1,std/src/net/tcp.rs:584,False
std::net::TcpStream::set_write_timeout,std::net::TcpStream::set_write_timeout,std::net,inherent_method,stable,1,std/src/net/tcp.rs:354,False
std::net::TcpStream::shutdown,std::net::TcpStream::shutdown,std::net,inherent_method,stable,1,std/src/net/tcp.rs:245,False
std::net::TcpStream::take_error,std::net::TcpStream::take_error,std::net,inherent_method,stable,1,std/src/net/tcp.rs:623,False
std::net::TcpStream::try_clone,std::net::TcpStream::try_clone,std::net,inherent_method,stable,1,std/src/net/tcp.rs:266,False
std::net::TcpStream::ttl,std::net::TcpStream::ttl,std::net,inherent_method,stable,1,std/src/net/tcp.rs:603,False
std::net::TcpStream::write_timeout,std::net::TcpStream::write_timeout,std::net,inherent_method,stable,1,std/src/net/tcp.rs:404,False
std::net::ToSocketAddrs::to_socket_addrs,std::net::ToSocketAddrs::to_socket_addrs,std::net,trait_method,stable,1,std/src/net/socket_addr.rs:135,False
std::net::UdpSocket::bind,std::net::UdpSocket::bind,std::net,inherent_method,stable,1,std/src/net/udp.rs:121,False
std::net::UdpSocket::broadcast,std::net::UdpSocket::broadcast,std::net,inherent_method,stable,1,std/src/net/udp.rs:437,False
std::net::UdpSocket::connect,std::net::UdpSocket::connect,std::net,inherent_method,stable,1,std/src/net/udp.rs:682,False
std::net::UdpSocket::join_multicast_v4,std::net::UdpSocket::join_multicast_v4,std::net,inherent_method,stable,1,std/src/net/udp.rs:596,False
std::net::UdpSocket::join_multicast_v6,std::net::UdpSocket::join_multicast_v6,std::net,inherent_method,stable,1,std/src/net/udp.rs:606,False
std::net::UdpSocket::leave_multicast_v4,std::net::UdpSocket::leave_multicast_v4,std::net,inherent_method,stable,1,std/src/net/udp.rs:614,False
std::net::UdpSocket::leave_multicast_v6,std::net::UdpSocket::leave_multicast_v6,std::net,inherent_method,stable,1,std/src/net/udp.rs:622,False
std::net::UdpSocket::local_addr,std::net::UdpSocket::local_addr,std::net,inherent_method,stable,1,std/src/net/udp.rs:256,False
std::net::UdpSocket::multicast_loop_v4,std::net::UdpSocket::multicast_loop_v4,std::net,inherent_method,stable,1,std/src/net/udp.rs:473,False
std::net::UdpSocket::multicast_loop_v6,std::net::UdpSocket::multicast_loop_v6,std::net,inherent_method,stable,1,std/src/net/udp.rs:548,False
std::net::UdpSocket::multicast_ttl_v4,std::net::UdpSocket::multicast_ttl_v4,std::net,inherent_method,stable,1,std/src/net/udp.rs:512,False
std::net::UdpSocket::peek,std::net::UdpSocket::peek,std::net,inherent_method,stable,1,std/src/net/udp.rs:776,False
std::net::UdpSocket::peek_from,std::net::UdpSocket::peek_from,std::net,inherent_method,stable,1,std/src/net/udp.rs:177,False
std::net::UdpSocket::peer_addr,std::net::UdpSocket::peer_addr,std::net,inherent_method,stable,1,std/src/net/udp.rs:240,False
std::net::UdpSocket::read_timeout,std::net::UdpSocket::read_timeout,std::net,inherent_method,stable,1,std/src/net/udp.rs:381,False
std::net::UdpSocket::recv,std::net::UdpSocket::recv,std::net,inherent_method,stable,1,std/src/net/udp.rs:736,False
std::net::UdpSocket::recv_from,std::net::UdpSocket::recv_from,std::net,inherent_method,stable,1,std/src/net/udp.rs:148,False
std::net::UdpSocket::send,std::net::UdpSocket::send,std::net,inherent_method,stable,1,std/src/net/udp.rs:704,False
std::net::UdpSocket::send_to,std::net::UdpSocket::send_to,std::net,inherent_method,stable,1,std/src/net/udp.rs:208,False
std::net::UdpSocket::set_broadcast,std::net::UdpSocket::set_broadcast,std::net,inherent_method,stable,1,std/src/net/udp.rs:419,False
std::net::UdpSocket::set_multicast_loop_v4,std::net::UdpSocket::set_multicast_loop_v4,std::net,inherent_method,stable,1,std/src/net/udp.rs:455,False
std::net::UdpSocket::set_multicast_loop_v6,std::net::UdpSocket::set_multicast_loop_v6,std::net,inherent_method,stable,1,std/src/net/udp.rs:530,False
std::net::UdpSocket::set_multicast_ttl_v4,std::net::UdpSocket::set_multicast_ttl_v4,std::net,inherent_method,stable,1,std/src/net/udp.rs:494,False
std::net::UdpSocket::set_nonblocking,std::net::UdpSocket::set_nonblocking,std::net,inherent_method,stable,1,std/src/net/udp.rs:821,False
std::net::UdpSocket::set_read_timeout,std::net::UdpSocket::set_read_timeout,std::net,inherent_method,stable,1,std/src/net/udp.rs:318,False
std::net::UdpSocket::set_ttl,std::net::UdpSocket::set_ttl,std::net,inherent_method,stable,1,std/src/net/udp.rs:566,False
std::net::UdpSocket::set_write_timeout,std::net::UdpSocket::set_write_timeout,std::net,inherent_method,stable,1,std/src/net/udp.rs:361,False
std::net::UdpSocket::take_error,std::net::UdpSocket::take_error,std::net,inherent_method,stable,1,std/src/net/udp.rs:645,False
std::net::UdpSocket::try_clone,std::net::UdpSocket::try_clone,std::net,inherent_method,stable,1,std/src/net/udp.rs:275,False
std::net::UdpSocket::ttl,std::net::UdpSocket::ttl,std::net,inherent_method,stable,1,std/src/net/udp.rs:584,False
std::net::UdpSocket::write_timeout,std::net::UdpSocket::write_timeout,std::net,inherent_method,stable,1,std/src/net/udp.rs:401,False
std::net::hostname,std::net::hostname,std::net,free_function,unstable,1,std/src/net/hostname.rs:20,False
std::os::fd::AsFd::as_fd,std::os::fd::AsFd::as_fd,std::os::fd;std::os::unix::io,trait_method,stable,1,std/src/os/fd/owned.rs:275,False
std::os::fd::AsRawFd::as_raw_fd,std::os::fd::AsRawFd::as_raw_fd,std::os::fd;std::os::unix::io,trait_method,stable,1,std/src/os/fd/raw.rs:69,False
std::os::fd::BorrowedFd::borrow_raw,std::os::fd::BorrowedFd::borrow_raw,std::os::fd;std::os::unix::io,inherent_method,stable,1,std/src/os/fd/owned.rs:89,False
std::os::fd::BorrowedFd::try_clone_to_owned,std::os::fd::BorrowedFd::try_clone_to_owned,std::os::fd;std::os::unix::io,inherent_method,stable,1,std/src/os/fd/owned.rs:113,False
std::os::fd::FromRawFd::from_raw_fd,std::os::fd::FromRawFd::from_raw_fd,std::os::fd;std::os::unix::io,trait_method,stable,1,std/src/os/fd/raw.rs:113,False
std::os::fd::IntoRawFd::into_raw_fd,std::os::fd::IntoRawFd::into_raw_fd,std::os::fd;std::os::unix::io,trait_method,stable,1,std/src/os/fd/raw.rs:145,False
std::os::fd::OwnedFd::try_clone,std::os::fd::OwnedFd::try_clone,std::os::fd;std::os::unix::io,inherent_method,stable,1,std/src/os/fd/owned.rs:98,False
std::os::unix::ffi::OsStrExt::as_bytes,std::os::unix::ffi::OsStrExt::as_bytes,std::os::unix::ffi,trait_method,stable,1,std/src/os/unix/ffi/os_str.rs:50,False
std::os::unix::ffi::OsStrExt::from_bytes,std::os::unix::ffi::OsStrExt::from_bytes,std::os::unix::ffi,trait_method,stable,1,std/src/os/unix/ffi/os_str.rs:44,False
std::os::unix::ffi::OsStringExt::from_vec,std::os::unix::ffi::OsStringExt::from_vec,std::os::unix::ffi,trait_method,stable,1,std/src/os/unix/ffi/os_str.rs:16,False
std::os::unix::ffi::OsStringExt::into_vec,std::os::unix::ffi::OsStringExt::into_vec,std::os::unix::ffi,trait_method,stable,1,std/src/os/unix/ffi/os_str.rs:22,False
std::os::unix::fs::DirBuilderExt::mode,std::os::unix::fs::DirBuilderExt::mode,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:1083,False
std::os::unix::fs::DirEntryExt2::file_name_ref,std::os::unix::fs::DirEntryExt2::file_name_ref,std::os::unix::fs,trait_method,unstable,1,std/src/os/unix/fs.rs:1038,False
std::os::unix::fs::DirEntryExt::ino,std::os::unix::fs::DirEntryExt::ino,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:1005,False
std::os::unix::fs::FileExt::read_at,std::os::unix::fs::FileExt::read_at,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:59,False
std::os::unix::fs::FileExt::read_buf_at,std::os::unix::fs::FileExt::read_buf_at,std::os::unix::fs,trait_method,unstable,1,std/src/os/unix/fs.rs:165,False
std::os::unix::fs::FileExt::read_buf_exact_at,std::os::unix::fs::FileExt::read_buf_exact_at,std::os::unix::fs,trait_method,unstable,1,std/src/os/unix/fs.rs:201,False
std::os::unix::fs::FileExt::read_exact_at,std::os::unix::fs::FileExt::read_exact_at,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:117,False
std::os::unix::fs::FileExt::read_vectored_at,std::os::unix::fs::FileExt::read_vectored_at,std::os::unix::fs,trait_method,unstable,1,std/src/os/unix/fs.rs:67,False
std::os::unix::fs::FileExt::write_all_at,std::os::unix::fs::FileExt::write_all_at,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:333,False
std::os::unix::fs::FileExt::write_at,std::os::unix::fs::FileExt::write_at,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:284,False
std::os::unix::fs::FileExt::write_vectored_at,std::os::unix::fs::FileExt::write_vectored_at,std::os::unix::fs,trait_method,unstable,1,std/src/os/unix/fs.rs:292,False
std::os::unix::fs::FileTypeExt::is_block_device,std::os::unix::fs::FileTypeExt::is_block_device,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:910,False
std::os::unix::fs::FileTypeExt::is_char_device,std::os::unix::fs::FileTypeExt::is_char_device,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:928,False
std::os::unix::fs::FileTypeExt::is_fifo,std::os::unix::fs::FileTypeExt::is_fifo,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:946,False
std::os::unix::fs::FileTypeExt::is_socket,std::os::unix::fs::FileTypeExt::is_socket,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:964,False
std::os::unix::fs::MetadataExt::atime,std::os::unix::fs::MetadataExt::atime,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:698,False
std::os::unix::fs::MetadataExt::atime_nsec,std::os::unix::fs::MetadataExt::atime_nsec,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:717,False
std::os::unix::fs::MetadataExt::blksize,std::os::unix::fs::MetadataExt::blksize,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:806,False
std::os::unix::fs::MetadataExt::blocks,std::os::unix::fs::MetadataExt::blocks,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:825,False
std::os::unix::fs::MetadataExt::ctime,std::os::unix::fs::MetadataExt::ctime,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:770,False
std::os::unix::fs::MetadataExt::ctime_nsec,std::os::unix::fs::MetadataExt::ctime_nsec,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:789,False
std::os::unix::fs::MetadataExt::dev,std::os::unix::fs::MetadataExt::dev,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:558,False
std::os::unix::fs::MetadataExt::gid,std::os::unix::fs::MetadataExt::gid,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:647,False
std::os::unix::fs::MetadataExt::ino,std::os::unix::fs::MetadataExt::ino,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:575,False
std::os::unix::fs::MetadataExt::mode,std::os::unix::fs::MetadataExt::mode,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:596,False
std::os::unix::fs::MetadataExt::mtime,std::os::unix::fs::MetadataExt::mtime,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:734,False
std::os::unix::fs::MetadataExt::mtime_nsec,std::os::unix::fs::MetadataExt::mtime_nsec,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:753,False
std::os::unix::fs::MetadataExt::nlink,std::os::unix::fs::MetadataExt::nlink,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:613,False
std::os::unix::fs::MetadataExt::rdev,std::os::unix::fs::MetadataExt::rdev,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:664,False
std::os::unix::fs::MetadataExt::size,std::os::unix::fs::MetadataExt::size,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:681,False
std::os::unix::fs::MetadataExt::uid,std::os::unix::fs::MetadataExt::uid,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:630,False
std::os::unix::fs::OpenOptionsExt::custom_flags,std::os::unix::fs::OpenOptionsExt::custom_flags,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:523,False
std::os::unix::fs::OpenOptionsExt::mode,std::os::unix::fs::OpenOptionsExt::mode,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:498,False
std::os::unix::fs::PermissionsExt::from_mode,std::os::unix::fs::PermissionsExt::from_mode,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:456,False
std::os::unix::fs::PermissionsExt::mode,std::os::unix::fs::PermissionsExt::mode,std::os::unix::fs,trait_method,stable,1,std/src/os/unix/fs.rs:447,False
