module,display_path,canonical_path,origin_path,kind,declaration_id,stability,since,is_const,is_unsafe,is_async,abi,source_file,source_line,alias_approximate
core::sync::atomic,core::sync::atomic::AtomicI8::get_mut,core::sync::atomic::AtomicI8::get_mut,core::sync::atomic::AtomicI8::get_mut,inherent_method,core:31516,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3608,False
core::sync::atomic,core::sync::atomic::AtomicI8::get_mut_slice,core::sync::atomic::AtomicI8::get_mut_slice,core::sync::atomic::AtomicI8::get_mut_slice,inherent_method,core:31518,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3608,False
core::sync::atomic,core::sync::atomic::AtomicI8::into_inner,core::sync::atomic::AtomicI8::into_inner,core::sync::atomic::AtomicI8::into_inner,inherent_method,core:31520,stable,1.34.0,True,False,False,Rust,core/src/sync/atomic.rs,3608,False
core::sync::atomic,core::sync::atomic::AtomicI8::load,core::sync::atomic::AtomicI8::load,core::sync::atomic::AtomicI8::load,inherent_method,core:31521,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3608,False
core::sync::atomic,core::sync::atomic::AtomicI8::new,core::sync::atomic::AtomicI8::new,core::sync::atomic::AtomicI8::new,inherent_method,core:31514,stable,1.34.0,True,False,False,Rust,core/src/sync/atomic.rs,3608,False
core::sync::atomic,core::sync::atomic::AtomicI8::store,core::sync::atomic::AtomicI8::store,core::sync::atomic::AtomicI8::store,inherent_method,core:31522,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3608,False
core::sync::atomic,core::sync::atomic::AtomicI8::swap,core::sync::atomic::AtomicI8::swap,core::sync::atomic::AtomicI8::swap,inherent_method,core:31523,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3608,False
core::sync::atomic,core::sync::atomic::AtomicI8::try_update,core::sync::atomic::AtomicI8::try_update,core::sync::atomic::AtomicI8::try_update,inherent_method,core:31532,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,3608,False
core::sync::atomic,core::sync::atomic::AtomicI8::update,core::sync::atomic::AtomicI8::update,core::sync::atomic::AtomicI8::update,inherent_method,core:31533,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,3608,False
core::sync::atomic,core::sync::atomic::AtomicIsize::as_ptr,core::sync::atomic::AtomicIsize::as_ptr,core::sync::atomic::AtomicIsize::as_ptr,inherent_method,core:31742,stable,1.70.0,True,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::compare_and_swap,core::sync::atomic::AtomicIsize::compare_and_swap,core::sync::atomic::AtomicIsize::compare_and_swap,inherent_method,core:31728,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::compare_exchange,core::sync::atomic::AtomicIsize::compare_exchange,core::sync::atomic::AtomicIsize::compare_exchange,inherent_method,core:31729,stable,1.10.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::compare_exchange_weak,core::sync::atomic::AtomicIsize::compare_exchange_weak,core::sync::atomic::AtomicIsize::compare_exchange_weak,inherent_method,core:31730,stable,1.10.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::fetch_add,core::sync::atomic::AtomicIsize::fetch_add,core::sync::atomic::AtomicIsize::fetch_add,inherent_method,core:31731,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::fetch_and,core::sync::atomic::AtomicIsize::fetch_and,core::sync::atomic::AtomicIsize::fetch_and,inherent_method,core:31733,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::fetch_max,core::sync::atomic::AtomicIsize::fetch_max,core::sync::atomic::AtomicIsize::fetch_max,inherent_method,core:31740,stable,1.45.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::fetch_min,core::sync::atomic::AtomicIsize::fetch_min,core::sync::atomic::AtomicIsize::fetch_min,inherent_method,core:31741,stable,1.45.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::fetch_nand,core::sync::atomic::AtomicIsize::fetch_nand,core::sync::atomic::AtomicIsize::fetch_nand,inherent_method,core:31734,stable,1.27.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::fetch_or,core::sync::atomic::AtomicIsize::fetch_or,core::sync::atomic::AtomicIsize::fetch_or,inherent_method,core:31735,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::fetch_sub,core::sync::atomic::AtomicIsize::fetch_sub,core::sync::atomic::AtomicIsize::fetch_sub,inherent_method,core:31732,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::fetch_update,core::sync::atomic::AtomicIsize::fetch_update,core::sync::atomic::AtomicIsize::fetch_update,inherent_method,core:31737,stable,1.45.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::fetch_xor,core::sync::atomic::AtomicIsize::fetch_xor,core::sync::atomic::AtomicIsize::fetch_xor,inherent_method,core:31736,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::from_mut,core::sync::atomic::AtomicIsize::from_mut,core::sync::atomic::AtomicIsize::from_mut,inherent_method,core:31721,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::from_mut_slice,core::sync::atomic::AtomicIsize::from_mut_slice,core::sync::atomic::AtomicIsize::from_mut_slice,inherent_method,core:31723,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::from_ptr,core::sync::atomic::AtomicIsize::from_ptr,core::sync::atomic::AtomicIsize::from_ptr,inherent_method,core:31719,stable,1.75.0,True,True,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::get_mut,core::sync::atomic::AtomicIsize::get_mut,core::sync::atomic::AtomicIsize::get_mut,inherent_method,core:31720,stable,1.15.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::get_mut_slice,core::sync::atomic::AtomicIsize::get_mut_slice,core::sync::atomic::AtomicIsize::get_mut_slice,inherent_method,core:31722,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::into_inner,core::sync::atomic::AtomicIsize::into_inner,core::sync::atomic::AtomicIsize::into_inner,inherent_method,core:31724,stable,1.15.0,True,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::load,core::sync::atomic::AtomicIsize::load,core::sync::atomic::AtomicIsize::load,inherent_method,core:31725,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::new,core::sync::atomic::AtomicIsize::new,core::sync::atomic::AtomicIsize::new,inherent_method,core:31718,stable,1.0.0,True,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::store,core::sync::atomic::AtomicIsize::store,core::sync::atomic::AtomicIsize::store,inherent_method,core:31726,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::swap,core::sync::atomic::AtomicIsize::swap,core::sync::atomic::AtomicIsize::swap,inherent_method,core:31727,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::try_update,core::sync::atomic::AtomicIsize::try_update,core::sync::atomic::AtomicIsize::try_update,inherent_method,core:31738,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicIsize::update,core::sync::atomic::AtomicIsize::update,core::sync::atomic::AtomicIsize::update,inherent_method,core:31739,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,3851,False
core::sync::atomic,core::sync::atomic::AtomicPtr::as_ptr,core::sync::atomic::AtomicPtr::as_ptr,core::sync::atomic::AtomicPtr::as_ptr,inherent_method,core:31512,stable,1.70.0,True,False,False,Rust,core/src/sync/atomic.rs,2488,False
core::sync::atomic,core::sync::atomic::AtomicPtr::compare_and_swap,core::sync::atomic::AtomicPtr::compare_and_swap,core::sync::atomic::AtomicPtr::compare_and_swap,inherent_method,core:31495,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,1846,False
core::sync::atomic,core::sync::atomic::AtomicPtr::compare_exchange,core::sync::atomic::AtomicPtr::compare_exchange,core::sync::atomic::AtomicPtr::compare_exchange,inherent_method,core:31496,stable,1.10.0,False,False,False,Rust,core/src/sync/atomic.rs,1901,False
core::sync::atomic,core::sync::atomic::AtomicPtr::compare_exchange_weak,core::sync::atomic::AtomicPtr::compare_exchange_weak,core::sync::atomic::AtomicPtr::compare_exchange_weak,inherent_method,core:31497,stable,1.10.0,False,False,False,Rust,core/src/sync/atomic.rs,1965,False
core::sync::atomic,core::sync::atomic::AtomicPtr::fetch_and,core::sync::atomic::AtomicPtr::fetch_and,core::sync::atomic::AtomicPtr::fetch_and,inherent_method,core:31510,stable,1.91.0,False,False,False,Rust,core/src/sync/atomic.rs,2400,False
core::sync::atomic,core::sync::atomic::AtomicPtr::fetch_byte_add,core::sync::atomic::AtomicPtr::fetch_byte_add,core::sync::atomic::AtomicPtr::fetch_byte_add,inherent_method,core:31502,stable,1.91.0,False,False,False,Rust,core/src/sync/atomic.rs,2263,False
core::sync::atomic,core::sync::atomic::AtomicPtr::fetch_byte_sub,core::sync::atomic::AtomicPtr::fetch_byte_sub,core::sync::atomic::AtomicPtr::fetch_byte_sub,inherent_method,core:31505,stable,1.91.0,False,False,False,Rust,core/src/sync/atomic.rs,2299,False
core::sync::atomic,core::sync::atomic::AtomicPtr::fetch_or,core::sync::atomic::AtomicPtr::fetch_or,core::sync::atomic::AtomicPtr::fetch_or,inherent_method,core:31509,stable,1.91.0,False,False,False,Rust,core/src/sync/atomic.rs,2350,False
core::sync::atomic,core::sync::atomic::AtomicPtr::fetch_ptr_add,core::sync::atomic::AtomicPtr::fetch_ptr_add,core::sync::atomic::AtomicPtr::fetch_ptr_add,inherent_method,core:31503,stable,1.91.0,False,False,False,Rust,core/src/sync/atomic.rs,2183,False
core::sync::atomic,core::sync::atomic::AtomicPtr::fetch_ptr_sub,core::sync::atomic::AtomicPtr::fetch_ptr_sub,core::sync::atomic::AtomicPtr::fetch_ptr_sub,inherent_method,core:31506,stable,1.91.0,False,False,False,Rust,core/src/sync/atomic.rs,2228,False
core::sync::atomic,core::sync::atomic::AtomicPtr::fetch_update,core::sync::atomic::AtomicPtr::fetch_update,core::sync::atomic::AtomicPtr::fetch_update,inherent_method,core:31498,stable,1.53.0,False,False,False,Rust,core/src/sync/atomic.rs,1990,False
core::sync::atomic,core::sync::atomic::AtomicPtr::fetch_xor,core::sync::atomic::AtomicPtr::fetch_xor,core::sync::atomic::AtomicPtr::fetch_xor,inherent_method,core:31511,stable,1.91.0,False,False,False,Rust,core/src/sync/atomic.rs,2448,False
core::sync::atomic,core::sync::atomic::AtomicPtr::from_mut,core::sync::atomic::AtomicPtr::from_mut,core::sync::atomic::AtomicPtr::from_mut,inherent_method,core:31488,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,1589,False
core::sync::atomic,core::sync::atomic::AtomicPtr::from_mut_slice,core::sync::atomic::AtomicPtr::from_mut_slice,core::sync::atomic::AtomicPtr::from_mut_slice,inherent_method,core:31490,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,1666,False
core::sync::atomic,core::sync::atomic::AtomicPtr::from_ptr,core::sync::atomic::AtomicPtr::from_ptr,core::sync::atomic::AtomicPtr::from_ptr,inherent_method,core:31485,stable,1.75.0,True,True,False,Rust,core/src/sync/atomic.rs,1523,False
core::sync::atomic,core::sync::atomic::AtomicPtr::get_mut,core::sync::atomic::AtomicPtr::get_mut,core::sync::atomic::AtomicPtr::get_mut,inherent_method,core:31487,stable,1.15.0,False,False,False,Rust,core/src/sync/atomic.rs,1564,False
core::sync::atomic,core::sync::atomic::AtomicPtr::get_mut_slice,core::sync::atomic::AtomicPtr::get_mut_slice,core::sync::atomic::AtomicPtr::get_mut_slice,inherent_method,core:31489,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,1632,False
core::sync::atomic,core::sync::atomic::AtomicPtr::into_inner,core::sync::atomic::AtomicPtr::into_inner,core::sync::atomic::AtomicPtr::into_inner,inherent_method,core:31491,stable,1.15.0,True,False,False,Rust,core/src/sync/atomic.rs,1691,False
core::sync::atomic,core::sync::atomic::AtomicPtr::load,core::sync::atomic::AtomicPtr::load,core::sync::atomic::AtomicPtr::load,inherent_method,core:31492,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,1719,False
core::sync::atomic,core::sync::atomic::AtomicPtr::new,core::sync::atomic::AtomicPtr::new,core::sync::atomic::AtomicPtr::new,inherent_method,core:31484,stable,1.0.0,True,False,False,Rust,core/src/sync/atomic.rs,1475,False
core::sync::atomic,core::sync::atomic::AtomicPtr::null,core::sync::atomic::AtomicPtr::null,core::sync::atomic::AtomicPtr::null,inherent_method,core:31486,unstable,,True,False,False,Rust,core/src/sync/atomic.rs,1542,False
core::sync::atomic,core::sync::atomic::AtomicPtr::store,core::sync::atomic::AtomicPtr::store,core::sync::atomic::AtomicPtr::store,inherent_method,core:31493,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,1749,False
core::sync::atomic,core::sync::atomic::AtomicPtr::swap,core::sync::atomic::AtomicPtr::swap,core::sync::atomic::AtomicPtr::swap,inherent_method,core:31494,stable,1.0.0,False,False,False,Rust,core/src/sync/atomic.rs,1783,False
core::sync::atomic,core::sync::atomic::AtomicPtr::try_update,core::sync::atomic::AtomicPtr::try_update,core::sync::atomic::AtomicPtr::try_update,inherent_method,core:31499,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,2063,False
core::sync::atomic,core::sync::atomic::AtomicPtr::update,core::sync::atomic::AtomicPtr::update,core::sync::atomic::AtomicPtr::update,inherent_method,core:31500,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,2131,False
core::sync::atomic,core::sync::atomic::AtomicU16::as_ptr,core::sync::atomic::AtomicU16::as_ptr,core::sync::atomic::AtomicU16::as_ptr,inherent_method,core:31612,stable,1.70.0,True,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::compare_and_swap,core::sync::atomic::AtomicU16::compare_and_swap,core::sync::atomic::AtomicU16::compare_and_swap,inherent_method,core:31598,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::compare_exchange,core::sync::atomic::AtomicU16::compare_exchange,core::sync::atomic::AtomicU16::compare_exchange,inherent_method,core:31599,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::compare_exchange_weak,core::sync::atomic::AtomicU16::compare_exchange_weak,core::sync::atomic::AtomicU16::compare_exchange_weak,inherent_method,core:31600,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::fetch_add,core::sync::atomic::AtomicU16::fetch_add,core::sync::atomic::AtomicU16::fetch_add,inherent_method,core:31601,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::fetch_and,core::sync::atomic::AtomicU16::fetch_and,core::sync::atomic::AtomicU16::fetch_and,inherent_method,core:31603,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::fetch_max,core::sync::atomic::AtomicU16::fetch_max,core::sync::atomic::AtomicU16::fetch_max,inherent_method,core:31610,stable,1.45.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::fetch_min,core::sync::atomic::AtomicU16::fetch_min,core::sync::atomic::AtomicU16::fetch_min,inherent_method,core:31611,stable,1.45.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::fetch_nand,core::sync::atomic::AtomicU16::fetch_nand,core::sync::atomic::AtomicU16::fetch_nand,inherent_method,core:31604,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::fetch_or,core::sync::atomic::AtomicU16::fetch_or,core::sync::atomic::AtomicU16::fetch_or,inherent_method,core:31605,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::fetch_sub,core::sync::atomic::AtomicU16::fetch_sub,core::sync::atomic::AtomicU16::fetch_sub,inherent_method,core:31602,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::fetch_update,core::sync::atomic::AtomicU16::fetch_update,core::sync::atomic::AtomicU16::fetch_update,inherent_method,core:31607,stable,1.45.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::fetch_xor,core::sync::atomic::AtomicU16::fetch_xor,core::sync::atomic::AtomicU16::fetch_xor,inherent_method,core:31606,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::from_mut,core::sync::atomic::AtomicU16::from_mut,core::sync::atomic::AtomicU16::from_mut,inherent_method,core:31591,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::from_mut_slice,core::sync::atomic::AtomicU16::from_mut_slice,core::sync::atomic::AtomicU16::from_mut_slice,inherent_method,core:31593,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::from_ptr,core::sync::atomic::AtomicU16::from_ptr,core::sync::atomic::AtomicU16::from_ptr,inherent_method,core:31589,stable,1.75.0,True,True,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::get_mut,core::sync::atomic::AtomicU16::get_mut,core::sync::atomic::AtomicU16::get_mut,inherent_method,core:31590,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::get_mut_slice,core::sync::atomic::AtomicU16::get_mut_slice,core::sync::atomic::AtomicU16::get_mut_slice,inherent_method,core:31592,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::into_inner,core::sync::atomic::AtomicU16::into_inner,core::sync::atomic::AtomicU16::into_inner,inherent_method,core:31594,stable,1.34.0,True,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::load,core::sync::atomic::AtomicU16::load,core::sync::atomic::AtomicU16::load,inherent_method,core:31595,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::new,core::sync::atomic::AtomicU16::new,core::sync::atomic::AtomicU16::new,inherent_method,core:31588,stable,1.34.0,True,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::store,core::sync::atomic::AtomicU16::store,core::sync::atomic::AtomicU16::store,inherent_method,core:31596,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::swap,core::sync::atomic::AtomicU16::swap,core::sync::atomic::AtomicU16::swap,inherent_method,core:31597,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::try_update,core::sync::atomic::AtomicU16::try_update,core::sync::atomic::AtomicU16::try_update,inherent_method,core:31608,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU16::update,core::sync::atomic::AtomicU16::update,core::sync::atomic::AtomicU16::update,inherent_method,core:31609,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,3662,False
core::sync::atomic,core::sync::atomic::AtomicU32::as_ptr,core::sync::atomic::AtomicU32::as_ptr,core::sync::atomic::AtomicU32::as_ptr,inherent_method,core:31664,stable,1.70.0,True,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::compare_and_swap,core::sync::atomic::AtomicU32::compare_and_swap,core::sync::atomic::AtomicU32::compare_and_swap,inherent_method,core:31650,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::compare_exchange,core::sync::atomic::AtomicU32::compare_exchange,core::sync::atomic::AtomicU32::compare_exchange,inherent_method,core:31651,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::compare_exchange_weak,core::sync::atomic::AtomicU32::compare_exchange_weak,core::sync::atomic::AtomicU32::compare_exchange_weak,inherent_method,core:31652,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::fetch_add,core::sync::atomic::AtomicU32::fetch_add,core::sync::atomic::AtomicU32::fetch_add,inherent_method,core:31653,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::fetch_and,core::sync::atomic::AtomicU32::fetch_and,core::sync::atomic::AtomicU32::fetch_and,inherent_method,core:31655,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::fetch_max,core::sync::atomic::AtomicU32::fetch_max,core::sync::atomic::AtomicU32::fetch_max,inherent_method,core:31662,stable,1.45.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::fetch_min,core::sync::atomic::AtomicU32::fetch_min,core::sync::atomic::AtomicU32::fetch_min,inherent_method,core:31663,stable,1.45.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::fetch_nand,core::sync::atomic::AtomicU32::fetch_nand,core::sync::atomic::AtomicU32::fetch_nand,inherent_method,core:31656,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::fetch_or,core::sync::atomic::AtomicU32::fetch_or,core::sync::atomic::AtomicU32::fetch_or,inherent_method,core:31657,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::fetch_sub,core::sync::atomic::AtomicU32::fetch_sub,core::sync::atomic::AtomicU32::fetch_sub,inherent_method,core:31654,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::fetch_update,core::sync::atomic::AtomicU32::fetch_update,core::sync::atomic::AtomicU32::fetch_update,inherent_method,core:31659,stable,1.45.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::fetch_xor,core::sync::atomic::AtomicU32::fetch_xor,core::sync::atomic::AtomicU32::fetch_xor,inherent_method,core:31658,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::from_mut,core::sync::atomic::AtomicU32::from_mut,core::sync::atomic::AtomicU32::from_mut,inherent_method,core:31643,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::from_mut_slice,core::sync::atomic::AtomicU32::from_mut_slice,core::sync::atomic::AtomicU32::from_mut_slice,inherent_method,core:31645,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::from_ptr,core::sync::atomic::AtomicU32::from_ptr,core::sync::atomic::AtomicU32::from_ptr,inherent_method,core:31641,stable,1.75.0,True,True,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::get_mut,core::sync::atomic::AtomicU32::get_mut,core::sync::atomic::AtomicU32::get_mut,inherent_method,core:31642,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::get_mut_slice,core::sync::atomic::AtomicU32::get_mut_slice,core::sync::atomic::AtomicU32::get_mut_slice,inherent_method,core:31644,stable,1.99.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::into_inner,core::sync::atomic::AtomicU32::into_inner,core::sync::atomic::AtomicU32::into_inner,inherent_method,core:31646,stable,1.34.0,True,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::load,core::sync::atomic::AtomicU32::load,core::sync::atomic::AtomicU32::load,inherent_method,core:31647,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::new,core::sync::atomic::AtomicU32::new,core::sync::atomic::AtomicU32::new,inherent_method,core:31640,stable,1.34.0,True,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::store,core::sync::atomic::AtomicU32::store,core::sync::atomic::AtomicU32::store,inherent_method,core:31648,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::swap,core::sync::atomic::AtomicU32::swap,core::sync::atomic::AtomicU32::swap,inherent_method,core:31649,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::try_update,core::sync::atomic::AtomicU32::try_update,core::sync::atomic::AtomicU32::try_update,inherent_method,core:31660,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU32::update,core::sync::atomic::AtomicU32::update,core::sync::atomic::AtomicU32::update,inherent_method,core:31661,stable,1.95.0,False,False,False,Rust,core/src/sync/atomic.rs,3698,False
core::sync::atomic,core::sync::atomic::AtomicU64::as_ptr,core::sync::atomic::AtomicU64::as_ptr,core::sync::atomic::AtomicU64::as_ptr,inherent_method,core:31716,stable,1.70.0,True,False,False,Rust,core/src/sync/atomic.rs,3734,False
core::sync::atomic,core::sync::atomic::AtomicU64::compare_and_swap,core::sync::atomic::AtomicU64::compare_and_swap,core::sync::atomic::AtomicU64::compare_and_swap,inherent_method,core:31702,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3734,False
core::sync::atomic,core::sync::atomic::AtomicU64::compare_exchange,core::sync::atomic::AtomicU64::compare_exchange,core::sync::atomic::AtomicU64::compare_exchange,inherent_method,core:31703,stable,1.34.0,False,False,False,Rust,core/src/sync/atomic.rs,3734,False
