target,classification,category,owner,kinds,classification_reasons,related_vstd_contract_count,returns_reference,returns_mutable_reference,has_mutable_output_state,has_closure,has_unsafe,has_raw_pointer
alloc::rc::Rc::new_zeroed_slice,ownership_or_uninitialized_model,data_structure,alloc::rc::Rc,inherent_method,requires_linear_ownership_or_initialization_model,3,False,False,False,False,False,False
alloc::rc::Rc::pin,ownership_or_uninitialized_model,data_structure,alloc::rc::Rc,inherent_method,requires_linear_ownership_or_initialization_model,3,False,False,False,False,False,False
alloc::rc::Rc::ptr_eq,ownership_or_uninitialized_model,data_structure,alloc::rc::Rc,inherent_method,requires_linear_ownership_or_initialization_model,3,False,False,False,False,False,False
alloc::rc::Rc::strong_count,ownership_or_uninitialized_model,data_structure,alloc::rc::Rc,inherent_method,requires_linear_ownership_or_initialization_model,3,False,False,False,False,False,False
alloc::rc::Rc::unwrap_or_clone,ownership_or_uninitialized_model,data_structure,alloc::rc::Rc,inherent_method,requires_linear_ownership_or_initialization_model,3,False,False,False,False,False,False
alloc::rc::Rc::weak_count,ownership_or_uninitialized_model,data_structure,alloc::rc::Rc,inherent_method,requires_linear_ownership_or_initialization_model,3,False,False,False,False,False,False
alloc::rc::Weak::as_ptr,unsafe_or_representation_sensitive,data_structure,alloc::rc::Weak,inherent_method,unsafe_or_raw_pointer_signature;raw_pointer_result,0,False,False,False,False,False,True
alloc::rc::Weak::from_raw,unsafe_or_representation_sensitive,data_structure,alloc::rc::Weak,inherent_method,unsafe_or_raw_pointer_signature,0,False,False,False,False,True,True
alloc::rc::Weak::into_raw,unsafe_or_representation_sensitive,data_structure,alloc::rc::Weak,inherent_method,unsafe_or_raw_pointer_signature;raw_pointer_result,0,False,False,False,False,False,True
alloc::rc::Weak::new,needs_new_vstd_abstraction,data_structure,alloc::rc::Weak,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
alloc::rc::Weak::ptr_eq,needs_new_vstd_abstraction,data_structure,alloc::rc::Weak,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
alloc::rc::Weak::strong_count,needs_new_vstd_abstraction,data_structure,alloc::rc::Weak,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
alloc::rc::Weak::upgrade,needs_new_vstd_abstraction,data_structure,alloc::rc::Weak,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
alloc::rc::Weak::weak_count,needs_new_vstd_abstraction,data_structure,alloc::rc::Weak,inherent_method,no_existing_contract_for_owner_or_module,0,False,False,False,False,False,False
alloc::str::from_boxed_utf8_unchecked,unsafe_or_representation_sensitive,other,alloc::str,free_function,unsafe_or_raw_pointer_signature,0,False,False,False,False,True,False
alloc::string::Drain::as_str,needs_new_vstd_abstraction,data_structure,alloc::string::Drain,inherent_method,no_existing_contract_for_owner_or_module,0,True,False,False,False,False,False
alloc::string::String::as_bytes,suitable_now,data_structure,alloc::string::String,inherent_method,must_compare_semantic_view_not_reference_identity,2,True,False,False,False,False,False
alloc::string::String::as_mut_str,determinism_checker_unsupported,data_structure,alloc::string::String,inherent_method,mutable_reference_return_not_supported,2,True,True,True,False,False,False
alloc::string::String::as_mut_vec,determinism_checker_unsupported,data_structure,alloc::string::String,inherent_method,mutable_reference_return_not_supported,2,True,True,True,False,True,False
alloc::string::String::capacity,representation_or_allocator,data_structure,alloc::string::String,inherent_method,representation_or_allocator_state_not_in_public_view,2,False,False,False,False,False,False
alloc::string::String::clear,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::drain,iterator_or_adapter_result,data_structure,alloc::string::String,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,2,False,False,True,False,False,False
alloc::string::String::extend_from_within,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::from_raw_parts,unsafe_or_representation_sensitive,data_structure,alloc::string::String,inherent_method,unsafe_or_raw_pointer_signature,2,False,False,False,False,True,True
alloc::string::String::from_utf16,complex_result_or_pattern_model,data_structure,alloc::string::String,inherent_method,result_type_or_pattern_semantics_need_additional_model,2,False,False,False,False,False,False
alloc::string::String::from_utf16_lossy,complex_result_or_pattern_model,data_structure,alloc::string::String,inherent_method,result_type_or_pattern_semantics_need_additional_model,2,False,False,False,False,False,False
alloc::string::String::from_utf16be,complex_result_or_pattern_model,data_structure,alloc::string::String,inherent_method,result_type_or_pattern_semantics_need_additional_model,2,False,False,False,False,False,False
alloc::string::String::from_utf16be_lossy,complex_result_or_pattern_model,data_structure,alloc::string::String,inherent_method,result_type_or_pattern_semantics_need_additional_model,2,False,False,False,False,False,False
alloc::string::String::from_utf16le,complex_result_or_pattern_model,data_structure,alloc::string::String,inherent_method,result_type_or_pattern_semantics_need_additional_model,2,False,False,False,False,False,False
alloc::string::String::from_utf16le_lossy,complex_result_or_pattern_model,data_structure,alloc::string::String,inherent_method,result_type_or_pattern_semantics_need_additional_model,2,False,False,False,False,False,False
alloc::string::String::from_utf8,complex_result_or_pattern_model,data_structure,alloc::string::String,inherent_method,result_type_or_pattern_semantics_need_additional_model,2,False,False,False,False,False,False
alloc::string::String::from_utf8_lossy,complex_result_or_pattern_model,data_structure,alloc::string::String,inherent_method,result_type_or_pattern_semantics_need_additional_model,2,False,False,False,False,False,False
alloc::string::String::from_utf8_unchecked,unsafe_or_representation_sensitive,data_structure,alloc::string::String,inherent_method,unsafe_or_raw_pointer_signature,2,False,False,False,False,True,False
alloc::string::String::insert,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::insert_str,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::into_boxed_str,complex_result_or_pattern_model,data_structure,alloc::string::String,inherent_method,result_type_or_pattern_semantics_need_additional_model,2,False,False,False,False,False,False
alloc::string::String::into_bytes,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,False,False,False,False
alloc::string::String::into_raw_parts,unsafe_or_representation_sensitive,data_structure,alloc::string::String,inherent_method,unsafe_or_raw_pointer_signature;raw_pointer_result,2,False,False,False,False,False,True
alloc::string::String::is_empty,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,False,False,False,False
alloc::string::String::leak,determinism_checker_unsupported,data_structure,alloc::string::String,inherent_method,mutable_reference_return_not_supported,2,True,True,False,False,False,False
alloc::string::String::len,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,False,False,False,False
alloc::string::String::pop,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::push,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::push_str,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::remove,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::replace_range,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::reserve,representation_or_allocator,data_structure,alloc::string::String,inherent_method,representation_or_allocator_state_not_in_public_view,2,False,False,True,False,False,False
alloc::string::String::reserve_exact,representation_or_allocator,data_structure,alloc::string::String,inherent_method,representation_or_allocator_state_not_in_public_view,2,False,False,True,False,False,False
alloc::string::String::retain,iterator_or_adapter_result,data_structure,alloc::string::String,inherent_method,iterator_or_adapter_semantics_require_prophetic_model,2,False,False,True,True,False,False
alloc::string::String::shrink_to,representation_or_allocator,data_structure,alloc::string::String,inherent_method,representation_or_allocator_state_not_in_public_view,2,False,False,True,False,False,False
alloc::string::String::shrink_to_fit,representation_or_allocator,data_structure,alloc::string::String,inherent_method,representation_or_allocator_state_not_in_public_view,2,False,False,True,False,False,False
alloc::string::String::split_off,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::truncate,suitable_now,data_structure,alloc::string::String,inherent_method,,2,False,False,True,False,False,False
alloc::string::String::try_reserve,representation_or_allocator,data_structure,alloc::string::String,inherent_method,representation_or_allocator_state_not_in_public_view,2,False,False,True,False,False,False
alloc::string::String::try_reserve_exact,representation_or_allocator,data_structure,alloc::string::String,inherent_method,representation_or_allocator_state_not_in_public_view,2,False,False,True,False,False,False
alloc::string::String::with_capacity,representation_or_allocator,data_structure,alloc::string::String,inherent_method,representation_or_allocator_state_not_in_public_view,2,False,False,False,False,False,False
alloc::sync::Arc::as_ptr,unsafe_or_representation_sensitive,data_structure,alloc::sync::Arc,inherent_method,unsafe_or_raw_pointer_signature;raw_pointer_result,1,False,False,False,False,False,True
alloc::sync::Arc::assume_init,unsafe_or_representation_sensitive,data_structure,alloc::sync::Arc,inherent_method,unsafe_or_raw_pointer_signature;multiple_rust_declarations_share_path,1,False,False,False,False,True,False
alloc::sync::Arc::decrement_strong_count,unsafe_or_representation_sensitive,data_structure,alloc::sync::Arc,inherent_method,unsafe_or_raw_pointer_signature,1,False,False,False,False,True,True
alloc::sync::Arc::downcast,ownership_or_uninitialized_model,data_structure,alloc::sync::Arc,inherent_method,requires_linear_ownership_or_initialization_model,1,False,False,False,False,False,False
alloc::sync::Arc::downgrade,ownership_or_uninitialized_model,data_structure,alloc::sync::Arc,inherent_method,requires_linear_ownership_or_initialization_model,1,False,False,False,False,False,False
alloc::sync::Arc::from_raw,unsafe_or_representation_sensitive,data_structure,alloc::sync::Arc,inherent_method,unsafe_or_raw_pointer_signature,1,False,False,False,False,True,True
alloc::sync::Arc::get_mut,determinism_checker_unsupported,data_structure,alloc::sync::Arc,inherent_method,mutable_reference_return_not_supported,1,True,True,True,False,False,False
alloc::sync::Arc::increment_strong_count,unsafe_or_representation_sensitive,data_structure,alloc::sync::Arc,inherent_method,unsafe_or_raw_pointer_signature,1,False,False,False,False,True,True
alloc::sync::Arc::into_inner,ownership_or_uninitialized_model,data_structure,alloc::sync::Arc,inherent_method,requires_linear_ownership_or_initialization_model,1,False,False,False,False,False,False
alloc::sync::Arc::into_raw,unsafe_or_representation_sensitive,data_structure,alloc::sync::Arc,inherent_method,unsafe_or_raw_pointer_signature;raw_pointer_result,1,False,False,False,False,False,True
alloc::sync::Arc::make_mut,determinism_checker_unsupported,data_structure,alloc::sync::Arc,inherent_method,mutable_reference_return_not_supported,1,True,True,True,False,False,False
alloc::sync::Arc::new_cyclic,ownership_or_uninitialized_model,data_structure,alloc::sync::Arc,inherent_method,requires_linear_ownership_or_initialization_model,1,False,False,False,True,False,False
